"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"0","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:58","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"1","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:58","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"2","3135","python3.7","127.0.0.1","void tensorflow::functor::SwapDimension1And2InTensor3UsingTiles<unsigned short,int=256,int=32,int=32,bool=0>(unsigned short const *,tensorflow::functor::Dimension<int=3>,tensorflow::functor::SwapDimension1And2InTensor3UsingTiles<unsigned short,int=256,int=32,int=32,bool=0>*)","2020-Mar-26 13:49:58","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"3","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<float,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<float,Eigen::TensorMap<Eigen::Tensor<Eigen::half const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(float,int=1)","2020-Mar-26 13:49:58","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"4","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:58","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"5","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=4,int=1,int>,int=16,Eigen::MakePointer>,Eigen::TensorPaddingOp<Eigen::array<Eigen::IndexPair<int>,unsigned long=4> const ,Eigen::TensorMap<Eigen::Tensor<Eigen::half const ,int=4,int=1,int>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,int>(Eigen::half,int=4)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"6","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"7","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"8","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"9","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"10","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"11","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"12","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"13","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"14","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"15","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"16","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"17","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"18","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"19","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"20","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"21","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"22","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"23","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"24","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"25","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"26","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"27","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"28","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"29","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"30","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"31","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"32","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"33","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"34","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"35","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"36","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"37","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:49:59","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"38","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:50:00","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"39","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:50:00","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"40","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:50:00","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"41","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:50:00","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"42","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:50:00","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"43","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:50:00","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"44","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:50:00","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
"45","3135","python3.7","127.0.0.1","void Eigen::internal::EigenMetaKernel<Eigen::TensorEvaluator<Eigen::TensorAssignOp<Eigen::TensorMap<Eigen::Tensor<Eigen::half,int=1,int=1,long>,int=16,Eigen::MakePointer>,Eigen::TensorConversionOp<Eigen::half,Eigen::TensorMap<Eigen::Tensor<float const ,int=1,int=1,long>,int=16,Eigen::MakePointer> const > const > const ,Eigen::GpuDevice>,long>(Eigen::half,int=1)","2020-Mar-26 13:50:00","2","26","Command line profiler metrics","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0"
